id,username,created_at,lng,lat,text
1517276896291041280,MalexNM,Thu Apr 21 22:59:36 +0000 2022,-106.662024,35.296183,Look what came today!! I'm in love 😍Thank you #vlambase https://t.co/DPG8TryzSL
1517276899801632769,Oldgriz64,Thu Apr 21 22:59:37 +0000 2022,-110.9155735,32.1893905,@LarrySabato @RepLizCheney JFK is probably turning over in his grave that this rino traitor received an award with his name on it !
1517276899776466945,vialrulz,Thu Apr 21 22:59:37 +0000 2022,-114.03115,46.8791,@DonnaKayeCares @PeteDubin2 @JDCocchiarella There’s science on this. The teachers are trained to express that infor… https://t.co/W7SeGAobYh
1517276900548358148,jerm_cohen,Thu Apr 21 22:59:37 +0000 2022,-73.9487755,40.655138,@mattfx @redbeardnft @wsavas @ZanzibarVenturz @SuperRare duuuude I didn’t know you had this as an NFT?! Just read through it. So rad 🔥
1517276900833513474,dessoopretty,Thu Apr 21 22:59:37 +0000 2022,-84.433106,33.7671945,babyyyyyy im tired 😩
1517276901500502016,NikaAngel03,Thu Apr 21 22:59:37 +0000 2022,-84.433106,33.7671945,Looking for some athletic training coverage. $40/hour. The shifts on Saturday can be split if you don’t want to w… https://t.co/327I8TLBbo
1517276904906280960,br4tm0rg,Thu Apr 21 22:59:38 +0000 2022,-100.0768885,31.1688935,fuck on your bitch like i’m hefner
1517276906135064577,RomeMajorxxx,Thu Apr 21 22:59:38 +0000 2022,-118.4119065,34.0207895,@TDarkness3 My bad we going to chop it up soon
1517276904302256129,ryanjpulliam,Thu Apr 21 22:59:38 +0000 2022,-90.281273,38.621456,@SillyTailgate will beat you in Pop-up Pirate next. https://t.co/Xn4W7GjtVv
1517276906651062278,ScottATavegia,Thu Apr 21 22:59:38 +0000 2022,-92.37409550000001,36.3460975,@CampingWorld I have been relegated to eating with a spork at punishment 🤣
1517276909184315393,EastLosBolts,Thu Apr 21 22:59:39 +0000 2022,-117.98236600000001,34.0023805,@Killllllaaaab_ @ash_t_3 @gsasala97 @nikkiii_x0 I meant easier lmao 😂
1517276909314486272,ZacOnTheMic,Thu Apr 21 22:59:39 +0000 2022,-82.44269399999999,27.9965945,@kendawqq DAVES WAY
1517276910392381447,Christi58089401,Thu Apr 21 22:59:39 +0000 2022,-79.861034,35.1704985,@Joe_Roberts01 Im so sorry. We all wear masks here
1517276910723682304,symfyzl,Thu Apr 21 22:59:39 +0000 2022,-79.2725695,43.629311,@laxmiojha99 Thank you Mr MSU 😊
1517276911147307012,Mahogany_JNA,Thu Apr 21 22:59:39 +0000 2022,-83.1738665,32.6782075,@JefeAgui Yayy!!
